lat,lon,ts
47.51019,-122.02206,2018-06-14 23:22:53.789
47.51019,-122.02206,2018-06-14 23:24:56.405
47.5127,-122.02774,2018-06-14 23:26:56.523
47.5159,-122.01703,2018-06-14 23:29:01.053
47.51729,-122.02623,2018-06-14 23:31:02.354
47.53375,-122.02128,2018-06-14 23:33:04.431
47.50654,-122.02305,2018-06-14 23:35:06.398
47.51023,-122.02074,2018-06-14 23:37:08.363
47.51019,-122.02206,2018-06-14 23:39:24.018
47.50286,-122.02577,2018-06-14 23:41:26.460
47.50064,-122.02124,2018-06-14 23:43:26.512
47.50064,-122.02124,2018-06-14 23:45:39.449
47.50064,-122.02124,2018-06-14 23:47:32.116
47.50064,-122.02124,2018-06-14 23:49:39.879
47.50064,-122.02124,2018-06-14 23:51:56.363
47.50064,-122.02124,2018-06-14 23:53:57.553
47.50023,-122.02182,2018-06-14 23:55:40.000
47.50023,-122.02182,2018-06-14 23:55:57.616
47.50064,-122.02124,2018-06-14 23:57:58.468
47.49909,-122.02306,2018-06-14 23:59:59.439
47.50064,-122.02124,2018-06-15 00:02:00.575
47.50064,-122.02124,2018-06-15 00:04:02.582
47.50064,-122.02124,2018-06-15 00:06:09.097
47.50064,-122.02124,2018-06-15 00:08:31.340
47.50064,-122.02124,2018-06-15 00:11:06.349
47.50064,-122.02124,2018-06-15 00:13:15.355
47.49991,-122.022,2018-06-15 00:13:43.000
47.50064,-122.02124,2018-06-15 00:15:17.228
47.50064,-122.02124,2018-06-15 00:17:19.798
47.51675,-122.02877,2018-06-15 00:19:21.513
47.51556,-122.02606,2018-06-15 00:19:43.000
47.52601,-122.03165,2018-06-15 00:21:21.633
47.52981,-122.02567,2018-06-15 00:23:16.386
47.53375,-122.02128,2018-06-15 00:25:31.637
47.54651,-122.05748,2018-06-15 00:27:32.671
47.54651,-122.05748,2018-06-15 00:29:33.731
47.58011,-122.14626,2018-06-15 00:31:33.747
47.57893,-122.18495,2018-06-15 00:33:33.917
47.57951,-122.15909,2018-06-15 00:35:46.168
47.58156,-122.20601,2018-06-15 00:37:55.177
47.58102,-122.21538,2018-06-15 00:40:02.963
47.58496,-122.22569,2018-06-15 00:42:13.754
47.5906,-122.23934,2018-06-15 00:44:28.127
47.591,-122.27182,2018-06-15 00:46:40.288
47.591,-122.27182,2018-06-15 00:48:40.304
47.59114,-122.29095,2018-06-15 00:50:41.355
47.59528,-122.31399,2018-06-15 00:52:26.000
47.59629,-122.31512,2018-06-15 00:52:53.717
47.5994,-122.32104,2018-06-15 00:54:53.819
47.60433,-122.33054,2018-06-15 00:56:53.890
47.60103,-122.32344,2018-06-15 00:57:45.000
47.60147,-122.32402,2018-06-15 00:58:33.000
47.6025,-122.32553,2018-06-15 00:59:02.205
47.6025,-122.32553,2018-06-15 00:59:57.317
47.60217,-122.32483,2018-06-15 01:00:13.000
47.60717,-122.33016,2018-06-15 01:02:25.150
47.62899,-122.32623,2018-06-15 01:04:44.418
47.66988,-122.32155,2018-06-15 01:08:45.515
47.6725,-122.32053,2018-06-15 01:10:47.299
47.67508,-122.31989,2018-06-15 01:12:49.180
47.67715,-122.31941,2018-06-15 01:14:49.190
47.67677,-122.32005,2018-06-15 01:15:59.000
47.67735,-122.31962,2018-06-15 01:16:50.904
47.67735,-122.31962,2018-06-15 01:18:52.190
47.67779,-122.3197,2018-06-15 01:20:52.339
47.67779,-122.3197,2018-06-15 01:23:56.090
47.67775,-122.31962,2018-06-15 01:25:42.320
47.67775,-122.31962,2018-06-15 01:28:00.549
47.67775,-122.31962,2018-06-15 01:31:24.106
47.67775,-122.31962,2018-06-15 01:35:02.114
47.67775,-122.31962,2018-06-15 01:36:03.281
47.67775,-122.31962,2018-06-15 01:38:39.087
47.67775,-122.31962,2018-06-15 01:45:59.084
47.67775,-122.31962,2018-06-15 01:47:51.040
47.67775,-122.31961,2018-06-15 01:49:56.185
47.67775,-122.31959,2018-06-15 01:51:57.286
47.67774,-122.31958,2018-06-15 01:53:56.173
47.67795,-122.31953,2018-06-15 01:54:18.000
47.67775,-122.31961,2018-06-15 01:56:03.302
47.67775,-122.31961,2018-06-15 01:58:09.194
47.67775,-122.31961,2018-06-15 02:00:11.176
47.67775,-122.31961,2018-06-15 02:03:24.115
47.67775,-122.31961,2018-06-15 02:05:36.050
47.67775,-122.31961,2018-06-15 02:08:54.102
47.67775,-122.31961,2018-06-15 02:09:56.227
47.67775,-122.31961,2018-06-15 02:10:57.095
47.67775,-122.31961,2018-06-15 02:23:42.540
47.67775,-122.31961,2018-06-15 02:30:38.666
47.67775,-122.31961,2018-06-15 02:31:12.292
47.67775,-122.31961,2018-06-15 02:33:55.166
47.67775,-122.31961,2018-06-15 02:36:02.970
47.67775,-122.31961,2018-06-15 02:38:35.010
47.67775,-122.31961,2018-06-15 02:41:04.755
47.67775,-122.31961,2018-06-15 02:43:04.883
47.67775,-122.31961,2018-06-15 02:46:05.021
47.67775,-122.31961,2018-06-15 02:49:08.914
47.67775,-122.31961,2018-06-15 02:49:09.130
47.67775,-122.31961,2018-06-15 02:52:09.036
47.67775,-122.31961,2018-06-15 02:57:10.056
47.67775,-122.31961,2018-06-15 02:58:48.926
47.67775,-122.31961,2018-06-15 03:04:57.225
47.67775,-122.31961,2018-06-15 03:08:16.034
47.67775,-122.31961,2018-06-15 03:10:18.030
47.67775,-122.31961,2018-06-15 03:12:47.066
47.67775,-122.31961,2018-06-15 03:16:44.072
47.67775,-122.31961,2018-06-15 03:19:46.456
47.67775,-122.31961,2018-06-15 03:22:20.058
47.67775,-122.31961,2018-06-15 03:25:20.065
47.67775,-122.31961,2018-06-15 03:27:39.037
47.67775,-122.31961,2018-06-15 03:29:25.298
47.67775,-122.31961,2018-06-15 03:31:07.053
47.67775,-122.31961,2018-06-15 03:37:49.232
47.67775,-122.31959,2018-06-15 03:38:07.518
47.67775,-122.31961,2018-06-15 03:42:48.076
47.67792,-122.31975,2018-06-15 03:44:48.127
47.67757,-122.31986,2018-06-15 03:46:27.825
47.67757,-122.31986,2018-06-15 03:46:48.124
47.67757,-122.31986,2018-06-15 03:48:52.913
47.67753,-122.31985,2018-06-15 03:49:08.963
47.67753,-122.31985,2018-06-15 03:51:22.333
47.67753,-122.31985,2018-06-15 03:53:22.466
47.67753,-122.31983,2018-06-15 03:54:22.629
47.67753,-122.31983,2018-06-15 03:58:00.407
47.67753,-122.31983,2018-06-15 03:58:22.907
47.67752,-122.31984,2018-06-15 03:59:25.813
47.67752,-122.31984,2018-06-15 04:04:31.288
47.67753,-122.31983,2018-06-15 04:10:31.388
47.67758,-122.31986,2018-06-15 04:20:35.666
47.67754,-122.31985,2018-06-15 04:26:49.344
47.67753,-122.31983,2018-06-15 04:32:49.370
47.67753,-122.31983,2018-06-15 04:49:08.953
47.67753,-122.31983,2018-06-15 05:04:09.030
47.67757,-122.31986,2018-06-15 05:16:31.186
47.67756,-122.31986,2018-06-15 05:16:51.333
47.67758,-122.31984,2018-06-15 05:17:07.000
47.67756,-122.31987,2018-06-15 05:17:23.000
47.67757,-122.31986,2018-06-15 05:17:38.000
47.67757,-122.31986,2018-06-15 05:17:54.000
47.67757,-122.31986,2018-06-15 05:24:10.447
47.67754,-122.31986,2018-06-15 05:30:10.490
47.67754,-122.31986,2018-06-15 05:36:10.549
47.67754,-122.31986,2018-06-15 05:51:29.925
47.67758,-122.31986,2018-06-15 06:00:16.922
47.67754,-122.31986,2018-06-15 06:02:26.924
47.67759,-122.3198,2018-06-15 06:04:30.419
47.67754,-122.31986,2018-06-15 06:06:30.458
47.67752,-122.31985,2018-06-15 06:08:39.431
47.67752,-122.31985,2018-06-15 06:10:54.321
47.67752,-122.31985,2018-06-15 06:13:30.759
47.67756,-122.31987,2018-06-15 06:17:12.711
47.67753,-122.31985,2018-06-15 06:19:13.985
47.67776,-122.31963,2018-06-15 06:21:16.152
47.67775,-122.31961,2018-06-15 06:23:19.023
47.67775,-122.31961,2018-06-15 06:25:19.975
47.67774,-122.3196,2018-06-15 06:27:21.007
47.67774,-122.3196,2018-06-15 06:29:34.970
47.67774,-122.3196,2018-06-15 06:30:57.086
47.67774,-122.3196,2018-06-15 06:31:44.957
47.67774,-122.3196,2018-06-15 06:37:20.954
47.67774,-122.3196,2018-06-15 06:45:53.948
47.67774,-122.3196,2018-06-15 07:17:56.437
47.67774,-122.3196,2018-06-15 07:22:22.483
47.67774,-122.3196,2018-06-15 07:24:42.911
47.67776,-122.31963,2018-06-15 07:26:40.091
47.67777,-122.31963,2018-06-15 07:26:56.000
47.67776,-122.31962,2018-06-15 07:29:14.042
47.67776,-122.31962,2018-06-15 07:31:32.935
47.67776,-122.31962,2018-06-15 07:35:55.918
47.67776,-122.31962,2018-06-15 07:38:56.918
47.67776,-122.31962,2018-06-15 07:42:05.887
47.67776,-122.31962,2018-06-15 07:44:14.943
47.67776,-122.31962,2018-06-15 07:46:30.846
47.67776,-122.31962,2018-06-15 07:48:54.913
47.67776,-122.31962,2018-06-15 07:51:11.931
47.67776,-122.31962,2018-06-15 07:54:08.887
47.67776,-122.31962,2018-06-15 07:58:11.886
47.67776,-122.31962,2018-06-15 08:02:12.899
47.67776,-122.31962,2018-06-15 08:02:13.132
47.67776,-122.31962,2018-06-15 08:05:58.880
47.67776,-122.31962,2018-06-15 08:42:05.886
47.67776,-122.31962,2018-06-15 09:44:24.786
47.67776,-122.31962,2018-06-15 09:44:24.879
47.67776,-122.31962,2018-06-15 09:44:25.095
47.67776,-122.31962,2018-06-15 11:32:35.783
47.67776,-122.31962,2018-06-15 13:44:34.816
47.67773,-122.31962,2018-06-15 14:20:43.623
47.67773,-122.31962,2018-06-15 14:56:50.609
47.67773,-122.31962,2018-06-15 15:27:01.748
47.67774,-122.31962,2018-06-15 16:17:08.690
47.67774,-122.31962,2018-06-15 16:17:08.981
47.67774,-122.31962,2018-06-15 16:17:09.280
47.67774,-122.31962,2018-06-15 17:22:56.909
47.67774,-122.31961,2018-06-15 17:39:12.423
47.67774,-122.31961,2018-06-15 17:39:33.666
47.67774,-122.31957,2018-06-15 17:40:03.782
47.67774,-122.3196,2018-06-15 17:42:12.627
47.67775,-122.31961,2018-06-15 17:44:12.766
47.67775,-122.31961,2018-06-15 17:46:20.016
47.67764,-122.31976,2018-06-15 17:49:05.414
47.67764,-122.31976,2018-06-15 17:52:20.356
47.67764,-122.31976,2018-06-15 17:54:20.443
47.67764,-122.31976,2018-06-15 17:56:20.556
47.67764,-122.31976,2018-06-15 17:58:20.670
47.67764,-122.31976,2018-06-15 18:00:39.923
47.67764,-122.31976,2018-06-15 18:02:20.903
47.67764,-122.31976,2018-06-15 18:03:29.816
47.67774,-122.3196,2018-06-15 18:13:30.163
47.67774,-122.3196,2018-06-15 18:13:48.000
47.67775,-122.31961,2018-06-15 18:14:26.983
47.67775,-122.31961,2018-06-15 18:26:01.520
47.67775,-122.31961,2018-06-15 18:26:45.173
47.67775,-122.31961,2018-06-15 18:27:15.627
47.67775,-122.31961,2018-06-15 18:29:39.996
47.67775,-122.31961,2018-06-15 18:32:34.481
47.67774,-122.31957,2018-06-15 18:34:13.569
47.67775,-122.31959,2018-06-15 18:34:39.745
47.67775,-122.31959,2018-06-15 18:36:41.847
47.67775,-122.31959,2018-06-15 18:38:41.872
47.67775,-122.31959,2018-06-15 18:40:54.450
47.67775,-122.31959,2018-06-15 18:43:43.539
47.67727,-122.32026,2018-06-15 18:48:49.000
47.67719,-122.32024,2018-06-15 18:49:05.000
47.67698,-122.32016,2018-06-15 18:49:21.000
47.67698,-122.3201,2018-06-15 18:49:37.000
47.6754,-122.32203,2018-06-15 18:51:55.253
47.66985,-122.32296,2018-06-15 18:53:57.627
47.66985,-122.32296,2018-06-15 18:55:58.658
47.65996,-122.3226,2018-06-15 18:58:25.608
47.63315,-122.32588,2018-06-15 19:02:42.638
47.61997,-122.32788,2018-06-15 19:04:43.682
47.61997,-122.32788,2018-06-15 19:06:52.578
47.59054,-122.2896,2018-06-15 19:08:54.556
47.59008,-122.25407,2018-06-15 19:10:56.654
47.58115,-122.21495,2018-06-15 19:12:57.744
47.57951,-122.15909,2018-06-15 19:13:33.208
47.57949,-122.15154,2018-06-15 19:15:33.103
47.56924,-122.111,2018-06-15 19:17:40.150
47.5511,-122.07035,2018-06-15 19:19:46.512
47.53884,-122.03605,2018-06-15 19:21:51.236
47.5388,-122.03662,2018-06-15 19:23:33.207
47.53862,-122.03741,2018-06-15 19:23:49.453
47.53881,-122.03627,2018-06-15 19:24:20.927
47.53461,-122.03639,2018-06-15 19:26:52.621
47.53461,-122.03639,2018-06-15 19:28:58.528
47.53267,-122.03646,2018-06-15 19:31:06.522
47.51984,-122.03103,2018-06-15 19:33:41.603
47.50324,-122.02349,2018-06-15 19:35:55.262
47.50108,-122.02321,2018-06-15 19:38:00.646
47.50064,-122.02124,2018-06-15 19:40:03.661
47.50064,-122.02124,2018-06-15 19:42:14.588
47.50064,-122.02124,2018-06-15 19:44:16.664
47.50184,-122.02298,2018-06-15 19:46:29.000
47.50064,-122.02124,2018-06-15 19:48:29.580
47.50064,-122.02124,2018-06-15 19:50:29.724
47.50064,-122.02124,2018-06-15 19:52:30.554
47.48739,-122.02777,2018-06-15 19:54:31.566
47.49863,-122.02013,2018-06-15 19:56:33.048
47.49863,-122.02013,2018-06-15 19:58:34.638
47.48739,-122.02777,2018-06-15 20:00:35.685
47.48739,-122.02777,2018-06-15 20:02:36.575
47.49322,-122.02256,2018-06-15 20:04:37.185
47.49322,-122.02256,2018-06-15 20:06:38.527
47.49322,-122.02256,2018-06-15 20:08:39.528
47.49292,-122.01767,2018-06-15 20:10:41.473
47.4778,-122.02572,2018-06-15 20:12:42.516
47.4778,-122.02572,2018-06-15 20:14:51.430
47.4778,-122.02572,2018-06-15 20:17:03.537
47.4778,-122.02572,2018-06-15 20:19:04.580
47.4778,-122.02572,2018-06-15 20:21:05.509
47.47834,-122.02288,2018-06-15 20:23:11.620
47.44629,-122.05137,2018-06-15 20:25:20.504
47.47834,-122.02288,2018-06-15 20:27:21.517
47.45268,-122.03414,2018-06-15 20:29:24.527
47.44196,-121.98546,2018-06-15 20:31:25.594
47.45268,-122.03414,2018-06-15 20:33:26.270
47.45268,-122.03414,2018-06-15 20:35:29.487
47.40942,-122.18017,2018-06-15 20:37:29.555
47.44063,-122.11422,2018-06-15 20:39:30.465
47.53837,-122.02179,2018-06-15 20:43:38.393
47.53837,-122.02179,2018-06-15 20:44:12.061
47.53837,-122.02179,2018-06-15 20:46:19.089
47.53837,-122.02179,2018-06-15 20:48:23.032
47.53837,-122.02179,2018-06-15 20:50:24.064
47.53837,-122.02179,2018-06-15 20:53:10.089
47.53837,-122.02179,2018-06-15 20:55:58.040
47.54409,-122.00013,2018-06-15 20:58:08.114
47.54409,-122.00013,2018-06-15 21:00:59.050
47.53837,-122.02179,2018-06-15 21:03:11.069
47.53837,-122.02179,2018-06-15 21:06:29.059
47.53837,-122.02179,2018-06-15 21:06:29.195
47.53837,-122.02179,2018-06-15 21:12:13.135
47.53837,-122.02179,2018-06-15 21:23:12.114
47.53837,-122.02179,2018-06-15 21:26:09.409
47.53837,-122.02179,2018-06-15 21:28:12.155
47.53837,-122.02179,2018-06-15 21:30:14.068
47.53837,-122.02179,2018-06-15 21:32:15.108
47.51019,-122.02206,2018-06-15 21:36:21.178
47.51019,-122.02206,2018-06-15 21:38:22.074
47.53837,-122.02179,2018-06-15 21:40:24.060
47.50749,-122.02245,2018-06-15 21:42:24.299
47.50765,-122.0196,2018-06-15 21:44:27.103
47.50324,-122.02288,2018-06-15 21:46:28.453
47.50064,-122.02124,2018-06-15 21:48:36.172
47.50184,-122.02298,2018-06-15 21:50:50.081
47.50064,-122.02124,2018-06-15 21:52:50.297
47.50064,-122.02124,2018-06-15 21:54:55.174
47.50064,-122.02124,2018-06-15 21:56:55.853
47.50064,-122.02124,2018-06-15 21:58:56.025
47.50064,-122.02124,2018-06-15 22:01:09.877
47.49909,-122.02306,2018-06-15 22:03:18.948
47.49782,-122.02382,2018-06-15 22:05:20.820
47.49909,-122.02306,2018-06-15 22:07:22.887
47.50064,-122.02124,2018-06-15 22:09:23.963
47.50064,-122.02124,2018-06-15 22:11:25.929
47.49909,-122.02306,2018-06-15 22:13:33.936
47.50128,-122.02246,2018-06-15 22:15:34.087
47.50064,-122.02124,2018-06-15 22:16:16.512
47.50038,-122.02195,2018-06-15 22:16:41.764
47.50032,-122.02195,2018-06-15 22:17:01.780
47.50029,-122.02192,2018-06-15 22:17:26.000
47.50029,-122.02192,2018-06-15 22:17:55.294
47.50042,-122.02192,2018-06-15 22:18:33.945
47.50015,-122.02187,2018-06-15 22:18:52.000
47.50011,-122.0218,2018-06-15 22:19:20.097
47.50064,-122.02124,2018-06-15 22:21:21.930
47.50064,-122.02124,2018-06-15 22:24:19.663
47.50033,-122.02187,2018-06-15 22:25:04.000
47.50033,-122.02187,2018-06-15 22:25:20.150
47.49991,-122.02199,2018-06-15 22:25:44.000
47.49991,-122.02199,2018-06-15 22:26:09.191
47.49991,-122.02199,2018-06-15 22:26:34.858
47.50006,-122.02181,2018-06-15 22:26:56.883
47.50006,-122.02181,2018-06-15 22:28:56.854
47.50064,-122.02124,2018-06-15 22:30:57.886
47.50064,-122.02124,2018-06-15 22:32:59.987
47.50125,-122.02142,2018-06-15 22:35:04.884
47.50168,-122.02144,2018-06-15 22:37:11.897
47.50064,-122.02124,2018-06-15 22:37:55.363
47.50011,-122.02189,2018-06-15 22:38:20.000
47.50064,-122.02124,2018-06-15 22:38:39.100
47.50184,-122.02298,2018-06-15 22:40:39.994
47.50064,-122.02124,2018-06-15 22:42:42.177
47.50108,-122.02321,2018-06-15 22:44:42.127
47.49782,-122.02382,2018-06-15 22:45:22.501
47.49933,-122.02336,2018-06-15 22:47:15.791
47.50184,-122.02298,2018-06-15 22:47:35.837
47.50064,-122.02124,2018-06-15 22:49:37.152
47.50064,-122.02124,2018-06-15 22:51:39.072
47.50064,-122.02124,2018-06-15 22:53:32.870
47.50015,-122.02188,2018-06-15 22:53:55.281
47.50108,-122.02321,2018-06-15 22:55:55.675
47.51839,-122.02938,2018-06-15 22:57:56.787
47.52644,-122.03285,2018-06-15 23:00:01.257
47.53009,-122.0316,2018-06-15 23:01:04.000
47.53001,-122.03012,2018-06-15 23:01:19.000
47.52998,-122.02837,2018-06-15 23:01:34.000
47.52996,-122.02636,2018-06-15 23:01:49.000
47.52996,-122.02498,2018-06-15 23:02:04.000
47.52996,-122.02472,2018-06-15 23:02:19.000
47.53041,-122.02346,2018-06-15 23:02:34.000
47.53158,-122.02298,2018-06-15 23:02:50.000
47.53629,-122.03023,2018-06-15 23:03:55.208
47.53629,-122.03023,2018-06-15 23:06:13.302
47.57398,-122.11642,2018-06-15 23:08:20.134
47.57644,-122.13396,2018-06-15 23:08:58.332
47.58227,-122.16872,2018-06-15 23:10:58.986
47.58227,-122.16872,2018-06-15 23:13:11.880
47.58768,-122.23446,2018-06-15 23:15:12.918
47.58768,-122.23446,2018-06-15 23:17:12.980
47.5899,-122.25681,2018-06-15 23:19:14.015
47.5934,-122.28375,2018-06-15 23:21:14.044
47.58038,-122.2773,2018-06-15 23:23:23.138
47.59208,-122.30754,2018-06-15 23:25:23.152
47.59913,-122.32053,2018-06-15 23:27:24.258
47.60348,-122.32677,2018-06-15 23:29:33.107
47.60777,-122.33044,2018-06-15 23:31:33.153
47.63297,-122.3245,2018-06-15 23:33:33.139
47.65871,-122.3222,2018-06-15 23:35:34.179
47.66255,-122.32181,2018-06-15 23:37:34.237
47.66733,-122.32263,2018-06-15 23:39:38.598
47.67518,-122.32009,2018-06-15 23:41:50.667
47.67679,-122.31896,2018-06-15 23:43:35.754
47.67731,-122.31903,2018-06-15 23:45:45.894
47.67728,-122.31978,2018-06-15 23:48:01.030
47.67758,-122.31994,2018-06-15 23:50:02.175
47.67775,-122.31961,2018-06-15 23:51:40.353
47.67775,-122.31959,2018-06-15 23:52:37.265
47.67775,-122.31959,2018-06-15 23:54:40.100
47.67775,-122.31959,2018-06-15 23:56:40.108
47.67775,-122.31961,2018-06-15 23:57:37.249
47.67775,-122.31961,2018-06-15 23:59:40.269
47.67775,-122.31961,2018-06-16 00:01:56.031
47.67775,-122.31961,2018-06-16 00:03:56.086
47.67775,-122.31961,2018-06-16 00:06:58.097
47.67775,-122.31961,2018-06-16 00:06:58.255
47.67775,-122.31961,2018-06-16 00:09:59.031
47.67775,-122.31961,2018-06-16 00:15:56.089
47.67775,-122.31961,2018-06-16 00:21:57.050
47.67775,-122.31961,2018-06-16 00:31:57.088
47.67775,-122.31961,2018-06-16 00:42:16.344
47.67775,-122.31961,2018-06-16 00:52:29.099
47.67775,-122.31961,2018-06-16 01:02:35.073
47.67775,-122.31961,2018-06-16 01:12:59.042
47.67775,-122.31961,2018-06-16 01:23:00.987
47.67775,-122.31961,2018-06-16 01:33:27.339
47.67775,-122.31961,2018-06-16 01:43:27.372
47.67775,-122.31961,2018-06-16 01:53:40.034
47.67775,-122.31961,2018-06-16 02:03:56.032
47.67775,-122.31961,2018-06-16 02:10:35.553
47.67793,-122.31939,2018-06-16 02:11:28.000
47.678,-122.31939,2018-06-16 02:13:38.020
47.678,-122.31939,2018-06-16 02:15:45.023
47.678,-122.31939,2018-06-16 02:20:31.018
47.678,-122.31939,2018-06-16 02:20:31.138
47.678,-122.31939,2018-06-16 02:23:02.004
47.678,-122.31939,2018-06-16 02:26:52.707
47.67753,-122.31982,2018-06-16 02:27:13.992
47.67764,-122.31965,2018-06-16 02:27:39.030
47.67612,-122.31952,2018-06-16 02:30:02.130
47.67521,-122.33269,2018-06-16 02:31:50.398
47.67565,-122.34136,2018-06-16 02:34:09.243
47.66508,-122.33991,2018-06-16 02:36:09.490
47.66148,-122.35181,2018-06-16 02:38:10.168
47.66143,-122.35314,2018-06-16 02:40:25.223
47.66141,-122.3536,2018-06-16 02:42:28.710
47.66126,-122.35371,2018-06-16 02:44:30.148
47.66126,-122.35372,2018-06-16 02:46:31.142
47.66134,-122.35363,2018-06-16 02:48:34.377
47.66134,-122.35363,2018-06-16 02:50:40.219
47.66134,-122.35363,2018-06-16 02:52:44.149
47.66135,-122.35364,2018-06-16 02:53:18.088
47.66135,-122.35364,2018-06-16 02:55:59.541
47.66135,-122.35364,2018-06-16 02:58:10.120
47.66136,-122.35364,2018-06-16 02:58:27.395
47.66136,-122.35364,2018-06-16 03:00:37.125
47.66136,-122.35364,2018-06-16 03:02:39.118
47.66135,-122.35363,2018-06-16 03:03:56.151
47.66135,-122.35363,2018-06-16 03:06:05.112
47.66135,-122.35363,2018-06-16 03:08:57.066
47.66136,-122.35362,2018-06-16 03:10:01.265
47.66136,-122.35362,2018-06-16 03:11:06.117
47.66137,-122.35361,2018-06-16 03:14:04.161
47.66137,-122.35361,2018-06-16 03:19:56.104
47.66138,-122.35365,2018-06-16 03:25:59.628
47.66136,-122.35364,2018-06-16 03:37:12.189
47.66135,-122.35364,2018-06-16 03:47:14.241
47.66137,-122.35362,2018-06-16 03:57:15.271
47.66136,-122.35362,2018-06-16 04:07:19.165
47.66128,-122.35368,2018-06-16 04:15:30.607
47.66133,-122.35364,2018-06-16 04:17:30.490
47.66127,-122.35369,2018-06-16 04:19:37.134
47.66133,-122.35363,2018-06-16 04:21:38.153
47.66126,-122.35371,2018-06-16 04:23:39.078
47.66126,-122.35371,2018-06-16 04:25:56.908
47.66133,-122.35364,2018-06-16 04:28:19.126
47.66131,-122.35364,2018-06-16 04:30:20.250
47.66131,-122.35364,2018-06-16 04:32:20.902
47.66129,-122.35367,2018-06-16 04:35:58.701
47.66131,-122.35368,2018-06-16 04:37:58.882
47.66127,-122.35368,2018-06-16 04:40:00.237
47.66132,-122.35365,2018-06-16 04:41:53.648
47.66126,-122.3537,2018-06-16 04:44:19.130
47.66126,-122.3537,2018-06-16 04:46:20.008
47.66128,-122.35367,2018-06-16 04:49:04.063
47.66128,-122.35367,2018-06-16 04:51:12.084
47.66127,-122.35367,2018-06-16 04:51:56.129
47.66127,-122.35367,2018-06-16 04:55:13.983
47.66127,-122.35367,2018-06-16 04:55:14.103
47.66126,-122.35371,2018-06-16 04:56:57.167
47.66126,-122.35371,2018-06-16 05:02:31.047
47.66125,-122.35372,2018-06-16 05:09:05.016
47.66125,-122.35373,2018-06-16 05:19:06.161
47.66126,-122.3537,2018-06-16 05:29:07.096
47.66126,-122.3537,2018-06-16 05:39:16.161
47.66129,-122.35366,2018-06-16 05:49:17.092
47.66134,-122.35363,2018-06-16 05:59:18.186
47.66129,-122.35367,2018-06-16 06:09:20.087
47.66126,-122.3537,2018-06-16 06:18:29.007
47.66127,-122.35369,2018-06-16 06:20:30.124
47.66125,-122.35372,2018-06-16 06:30:31.079
47.66132,-122.35365,2018-06-16 06:41:04.111
47.66134,-122.35369,2018-06-16 06:43:38.898
47.66184,-122.35394,2018-06-16 06:45:48.105
47.66615,-122.33976,2018-06-16 06:47:55.243
47.67598,-122.33161,2018-06-16 06:49:57.060
47.67578,-122.32284,2018-06-16 06:52:00.164
47.6768,-122.3197,2018-06-16 06:54:02.057
47.67736,-122.31934,2018-06-16 06:56:02.113
47.67734,-122.31928,2018-06-16 06:58:04.048
47.67746,-122.31962,2018-06-16 07:00:04.123
47.67775,-122.31967,2018-06-16 07:02:04.324
47.67774,-122.31964,2018-06-16 07:04:19.066
47.67774,-122.31962,2018-06-16 07:06:19.126
47.67774,-122.31962,2018-06-16 07:09:08.988
47.67774,-122.31962,2018-06-16 07:12:20.982
47.67774,-122.31962,2018-06-16 07:15:22.979
47.67774,-122.31962,2018-06-16 07:15:23.093
47.67774,-122.31962,2018-06-16 07:18:23.985
47.67774,-122.31962,2018-06-16 07:27:13.973
47.67774,-122.31962,2018-06-16 07:38:03.963
47.67774,-122.31962,2018-06-16 07:48:12.953
47.67774,-122.31962,2018-06-16 07:59:03.943
47.67774,-122.31963,2018-06-16 08:07:30.082
47.67774,-122.31963,2018-06-16 09:00:33.886
47.67774,-122.31963,2018-06-16 09:00:34.072
47.67774,-122.31963,2018-06-16 09:00:34.237
47.67774,-122.31963,2018-06-16 10:46:46.904
47.67774,-122.31963,2018-06-16 13:46:00.227
47.67774,-122.31963,2018-06-16 13:56:53.748
47.67774,-122.31965,2018-06-16 14:00:02.344
47.67774,-122.31965,2018-06-16 14:10:07.163
47.67774,-122.31965,2018-06-16 14:20:07.174
47.67774,-122.31965,2018-06-16 14:30:07.186
47.67774,-122.31965,2018-06-16 14:40:07.202
47.67774,-122.31965,2018-06-16 14:50:07.212
47.67774,-122.31965,2018-06-16 15:00:07.242
47.67774,-122.31965,2018-06-16 15:10:37.699
47.67774,-122.31965,2018-06-16 15:22:03.702
47.67774,-122.31965,2018-06-16 15:32:55.697
47.67774,-122.31965,2018-06-16 15:43:47.687
47.67774,-122.31965,2018-06-16 15:54:39.662
47.67774,-122.31965,2018-06-16 16:57:03.517
47.67774,-122.31963,2018-06-16 17:07:13.587
47.67774,-122.31963,2018-06-16 17:18:05.651
47.67774,-122.31963,2018-06-16 17:28:57.627
47.67774,-122.31963,2018-06-16 17:39:20.595
47.67774,-122.31963,2018-06-16 17:49:42.634
47.67774,-122.31963,2018-06-16 18:00:52.557
47.67774,-122.31963,2018-06-16 18:11:29.291
47.67774,-122.31963,2018-06-16 18:18:00.412
47.67775,-122.31967,2018-06-16 18:18:30.378
47.67641,-122.31968,2018-06-16 18:21:56.851
47.67658,-122.32168,2018-06-16 18:24:05.685
47.66462,-122.32324,2018-06-16 18:26:07.787
47.66462,-122.32324,2018-06-16 18:28:08.704
47.60457,-122.32972,2018-06-16 18:30:09.872
47.60457,-122.32972,2018-06-16 18:32:17.741
47.55051,-122.31458,2018-06-16 18:34:19.739
